datetime,EE,FWHM_geom,RMS,STD,cx_std,cy_std,jx_std,jy_std,loop_rate,date_obs
2025-10-01 06:58:49,0.4295131148899358,2.8349361164647413,0.005907403610593202,0.005311281529531472,0.19235563646012688,1.0758431975262785,0.6397777025929161,0.8499175485550141,0.0010170936584472656,2025-10-01_06-58-49
2025-10-01 06:59:09,0.230490371339635,4.961404868905936,0.004369882378873664,0.005063445708804951,0.05598081844137978,0.6669569293600393,0.7783185120062627,0.6221971657836962,0.001999378204345703,2025-10-01_06-59-09
2025-10-01 07:02:21,0.39416972041983767,2.757878879646671,0.0062625577503378225,0.0050902860014863174,0.1295437800351108,0.9794673856017757,1.3483610598921805,0.5065238297077475,0.0010061264038085938,2025-10-01_07-02-21
2025-10-01 07:06:46,0.24717327152059082,5.176582706075461,0.009231407050017862,0.012913038842106948,1.1987897279237503,1.147495921765827,0.4210952356191391,0.6346367410718307,0.001001119613647461,2025-10-01_07-06-46
2025-10-01 07:07:03,0.11642852067291247,8.112940974823305,0.011937061432585843,0.014498782988063572,1.2534134134468036,2.122254803242935,0.5417413659480199,0.6530640106904412,0.0010001659393310547,2025-10-01_07-07-03
2025-10-01 07:10:33,0.3287337630526182,2.2571004040810085,0.004247175475037749,0.003644080619097098,0.12359661394451282,0.19065210668570284,0.7562411832849228,0.5552369502552497,0.0010004043579101562,2025-10-01_07-10-33
2025-10-01 07:10:46,0.24181199008956034,4.8535564900561985,0.005097600219688612,0.011943328537376292,0.35899177507100993,0.5416482119692997,1.323984169706572,1.4580417059214885,0.0019998550415039062,2025-10-01_07-10-46
2025-10-01 07:11:15,0.269005562381101,,0.004978321947935468,0.005543654499187649,0.2601992083532829,0.3189206192320954,1.1970195478358143,1.3609593198352454,0.0010004043579101562,2025-10-01_07-11-15
2025-10-01 07:11:31,0.32303542029946875,3.330777404964891,0.007223546282593456,0.02060074066770186,0.8831405784040184,1.8724709777956812,1.1994791427943687,2.2343970473623425,0.002000093460083008,2025-10-01_07-11-31
2025-10-01 07:12:09,0.03688894799562234,13.085681562744096,0.014913681329527388,0.023443925429685576,1.0641659628001934,0.9859792920748804,0.0,0.0,0.0009996891021728516,2025-10-01_07-12-09
2025-10-01 07:12:16,0.03714540372195624,20.408072226940405,0.012424181349746708,0.05898296977435744,1.34431251396989,1.0030605934911123,0.0,0.0,0.0019986629486083984,2025-10-01_07-12-16
