datetime,EE,FWHM_geom,RMS,STD,cx_std,cy_std,jx_std,jy_std,loop_rate,date_obs
2025-10-02 21:35:42,0.2810553883451483,5.8299515019781545,0.0019755586873739816,0.0016273733299296115,0.017151689057230118,0.043957766116033456,0.0,0.0,0.0010004043579101562,2025-10-02_21-35-42
2025-10-02 21:35:51,0.2565670009925416,,0.0002707850021546006,0.00022223052367797126,0.005877487354443571,0.030307390393410717,0.0014954082543640345,0.002021384796784127,0.0010135173797607422,2025-10-02_21-35-51
2025-10-02 23:54:43,0.06728077214655395,15.91584816272553,0.0010294506337753574,0.002546575340269464,0.06673147737283372,0.09399960445107039,0.0,0.0,0.0010190010070800781,2025-10-02_23-54-43
2025-10-02 23:54:53,0.08292061824293633,17.055485591279076,0.00021523501613904885,0.000539094330017324,0.005472674513527198,0.004583428894678467,0.011582068354936198,0.00963198158478897,0.0010006427764892578,2025-10-02_23-54-53
2025-10-02 23:56:24,0.020342318552666314,25.42861971583177,0.012255802756294624,0.014888076350948866,1.9852209713418643,1.9297399572589242,0.0,0.0,0.0010001659393310547,2025-10-02_23-56-24
2025-10-02 23:57:00,0.06152714875287111,18.082248370014003,0.003528907039934364,0.0034184684625336746,0.12982901635706082,0.11051040452454798,0.44213761981325445,0.5626085606802419,0.0010001659393310547,2025-10-02_23-57-00
2025-10-02 23:57:51,0.062136552924375046,25.447281259713872,0.0088536772654873,0.009746421996775114,0.2188156494374215,0.11242896024738142,0.42749742665075346,0.393776344268354,0.0022766590118408203,2025-10-02_23-57-51
2025-10-02 23:58:28,0.01402755360928637,34.255115705156534,0.014699112847222043,0.014221676325435495,3.2635422781244623,3.5113528197055457,0.0,0.0,0.001001119613647461,2025-10-02_23-58-28
2025-10-02 23:59:23,0.04823890462607026,18.729771468886273,0.005962148118342981,0.005017082059821613,0.21651463218406292,0.23045854954118228,0.8194257128834763,0.9997421710874643,0.0010144710540771484,2025-10-02_23-59-23
2025-10-02 23:59:56,0.021477598715432235,30.836264703668956,0.011276516239453343,0.009995064146143255,0.5127873706966756,0.191623748205775,0.7814503299284843,0.6940682963211231,0.0020973682403564453,2025-10-02_23-59-56
2025-10-03 00:00:26,0.008358808945010582,39.91389580702699,0.015917112105173714,0.012537502140761218,3.8143546542770816,5.268643558354946,0.0,0.0,0.0010001659393310547,2025-10-03_00-00-26
2025-10-03 00:00:52,0.01894551814561794,24.605713381361085,0.00817240496133796,0.00598221179522972,0.22935559017625587,0.29905661606481587,1.3337463117855997,1.2363224454822133,0.0010006427764892578,2025-10-03_00-00-52
2025-10-03 00:01:07,0.012253069421075137,34.65623766246068,0.013099450783108474,0.014261569335123417,0.748785772476351,0.21914155573591315,1.0757264485934197,0.9590739612096179,0.0021216869354248047,2025-10-03_00-01-07
2025-10-03 00:01:48,0.005960476220157941,45.775675849877594,0.016371389128075915,0.01239454000162275,5.088780345783612,6.564739837058604,0.0,0.0,0.0010671615600585938,2025-10-03_00-01-48
2025-10-03 00:02:29,0.01933610435721121,27.0722009440704,0.010157177402419178,0.00667458575911926,0.33593346415649983,0.6414899489264919,1.7846363346679706,1.089745024991811,0.0010972023010253906,2025-10-03_00-02-29
2025-10-03 00:02:44,0.01395341225771068,36.25266252186995,0.013575119249365107,0.011553302951135965,0.7556184521907893,0.47432430270975634,1.3160832912984521,1.539217689322526,0.0021004676818847656,2025-10-03_00-02-44
2025-10-03 00:23:57,0.37374936958980204,2.3085533317559235,0.011332598039141857,0.005540018152135493,0.004995039292989603,0.012977258658583119,0.5376417120650632,0.6280022318025835,0.0010378360748291016,2025-10-03_00-23-57
2025-10-03 00:24:16,0.22696855769505425,5.209632938994022,0.006537725828308784,0.009079576715466645,0.015382662589504829,0.05631243211771223,0.9324134682420603,0.668764638323101,0.004982948303222656,2025-10-03_00-24-16
2025-10-03 00:25:16,0.010540016328688402,,0.023367079694949736,0.016495956459058585,0.00501789993947507,0.010749351012507905,0.0,0.0,0.001003265380859375,2025-10-03_00-25-16
2025-10-03 00:46:27,0.005481575912778511,,0.019383591290792992,0.01973570934732784,0.011721877170454706,0.023676254187592265,0.0,0.0,0.0010061264038085938,2025-10-03_00-46-27
2025-10-03 00:46:36,0.42476819359905654,2.607719348075238,0.008739984811129262,0.00420202279989469,0.0060173922933693695,0.029666211382613075,0.7253588739735538,0.5809706905867219,0.0010046958923339844,2025-10-03_00-46-36
2025-10-03 00:46:45,0.11445867224413023,4.828659729496735,0.005440033808667343,0.007673562172716557,0.010957404399547286,0.0197622547381189,0.5819806057725841,0.592999634311217,0.0022814273834228516,2025-10-03_00-46-45
2025-10-03 00:48:14,0.45922339906916515,2.951271385945644,0.005990348994139894,0.004204104553089177,0.08625408227297578,0.809147831965766,0.41242636373958225,0.3989111945015827,0.001009225845336914,2025-10-03_00-48-14
2025-10-03 00:48:46,0.4822971962394584,2.1298287237612485,0.006149386892611664,0.007563524299757523,0.00931889196344253,0.018572996012138722,0.42463046956722034,0.47382894458645103,0.0021331310272216797,2025-10-03_00-48-46
2025-10-03 00:55:22,0.17164896758239911,4.42512807213563,0.014565990835692273,0.006834478847144391,0.009907593997212047,0.03110602680453883,0.49216344701896136,0.5929886911640221,0.0010166168212890625,2025-10-03_00-55-22
2025-10-03 00:55:47,0.4721114208818527,2.264216918945413,0.008984360619365061,0.00742001749337859,0.06499982391993164,0.3929768916690804,1.1651295334423577,0.9789077130312566,0.0010628700256347656,2025-10-03_00-55-47
2025-10-03 00:55:57,0.2843296026220199,3.950052856271313,0.00899976582629891,0.009450481990783305,0.06516542205042201,0.3220589460480507,0.5356377405380833,0.6449552179168807,0.0010046958923339844,2025-10-03_00-55-57
2025-10-03 00:57:40,0.5518630760644722,2.603769386049555,0.006964935236764307,0.003452422119233941,0.15917102997310292,1.4002854406488603,0.5813736270606289,1.6430352665322685,0.0010323524475097656,2025-10-03_00-57-40
2025-10-03 00:57:49,0.40853923508024687,3.124261195856487,0.006881565136075513,0.004529035773610106,0.15069635752337407,1.1901194567823388,0.7007701271944471,0.5501699341963171,0.0010058879852294922,2025-10-03_00-57-49
2025-10-03 00:58:12,0.43772592027333646,2.765421238921355,0.006321646122679588,0.0040400691103822115,0.16919087189140372,1.6147181426405364,0.725742907284536,0.8424683790210241,0.00182342529296875,2025-10-03_00-58-12
2025-10-03 00:58:23,0.4924537344327775,2.092714278676035,0.008692095646331208,0.005549521139551782,0.18875881231314942,1.8377254333143782,0.7847721623840577,1.5892163986029826,0.0010094642639160156,2025-10-03_00-58-23
2025-10-03 01:00:15,0.5480538469841292,2.2455265945181946,0.006811605379569162,0.0059352281185016545,0.3710294408861835,3.1119773794118895,0.722862260144502,0.8137357610930329,0.0010027885437011719,2025-10-03_01-00-15
2025-10-03 01:00:24,0.5876295890719667,1.9551971097983871,0.007599889133249461,0.004141480858395026,0.22957017237766456,2.0459123129291097,0.9114580943045422,1.1406388614546374,0.0010123252868652344,2025-10-03_01-00-24
2025-10-03 01:00:33,0.43972073726518285,2.832015618714456,0.006502519894788856,0.005409257377610384,0.12221280066555672,1.2785697925209498,0.7630845006126341,1.0625282309462878,0.0010426044464111328,2025-10-03_01-00-33
